ID	Kingdom	Phylum	Fungal_Class	Order	Family	Genus
Vanrija_humicola	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Vanrija
Vavraia_culicis	Fungi	Microsporidia			Pleistophoridae	Vavraia
Venturia_effusa	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia
Venturia_inaequalis	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia
Venturia_nashicola	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia
Venustampulla_echinocandica	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pleuroascaceae	Venustampulla
Verruconis_gallopava	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Verruconis
Verticillium_alfalfae	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Verticillium_dahliae	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Verticillium_longisporum	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Verticillium_nonalfalfae	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Violaceomyces_palustris	Fungi	Basidiomycota	Ustilaginomycetes	Violaceomycetales	Violaceomycetaceae	Violaceomyces
Viridothelium_virens	Fungi	Ascomycota	Dothideomycetes	Trypetheliales	Trypetheliaceae	Viridothelium
Vittaforma_corneae	Fungi	Microsporidia			Nosematidae	Vittaforma
Volvariella_volvacea	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella
Wallemia_hederae	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia
Wallemia_ichthyophaga	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia
Wallemia_mellicola	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia
Westerdykella_ornata	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella
Wickerhamiella_sorbophila	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Wickerhamiella
Wickerhamomyces_anomalus	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces
Wickerhamomyces_ciferrii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces
Wickerhamomyces_mucosus	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces
Wickerhamomyces_pijperi	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces
Wilcoxina_mikolae	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina
Wolfiporia_cocos	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia
Xerocomus_badius	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Xerocomus
Xylaria_flabelliformis	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria
Xylaria_grammica	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria
Xylaria_hypoxylon	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria
Xylaria_longipes	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria
Xylaria_multiplex	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria
Xylona_heveae	Fungi	Ascomycota	Xylonomycetes	Xylonales	Xylonaceae	Xylona
Yamadazyma_tenuis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Yamadazyma
Yarrowia_lipolytica	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia
Yarrowia_sp_B02	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia
Yarrowia_sp_C11	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia
Yarrowia_sp_E02	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia
Zancudomyces_culisetae	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Zancudomyces
Zasmidium_cellare	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zasmidium
Zopfia_rhizophila	Fungi	Ascomycota	Dothideomycetes		Zopfiaceae	Zopfia
Zygosaccharomyces_bailii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces
Zygosaccharomyces_mellis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces
Zygosaccharomyces_parabailii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces
Zygosaccharomyces_rouxii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces
Zygotorulaspora_mrakii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora
Zymoseptoria_brevis	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria
Zymoseptoria_tritici	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria
Ashbya_aceris	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Eremothecium
Candida_arabinofermentans	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Ogataea
Candida_auris	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora
Candida_boidinii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Ogataea
Candida_californica	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia
Candida_duobushaemulonis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora
Candida_glabrata	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces
Candida_haemuloni	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora
Candida_inconspicua	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia
Candida_intermedia	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora
Candida_pseudohaemulonii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora
Candida_subhashii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae
fungal_sp_11243	Fungi
fungal_sp_14919	Fungi
